Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
1839,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),AB(All)
1840,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1841,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.574898785425,0.307692307692(0.842105263158),AB(All)
1842,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1843,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1844,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.553734061931,0.222222222222(0.885245901639),AB(All)
1845,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(All)
1846,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1847,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0,0.0(0.888888888889),GP-DP(All)
1848,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1849,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1850,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.62249614792,0.363636363636(0.881355932203),AB(All)
1851,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1852,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0,0.0(0.888888888889),GP-DP(All)
1853,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0,0.0(0.888888888889),GP-DP(All)
1854,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.514637904468,0.181818181818(0.847457627119),AB(All)
1855,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.553734061931,0.222222222222(0.885245901639),AB(All)
1856,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread",4,8,0,0.0(0.888888888889),GP-DP(All)
1857,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Deviation",5,10,0.480431848853,0.153846153846(0.80701754386),AB(All)
1858,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Vector",5,32,0.533333333333,0.2(0.866666666667),AB(All)
1859,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",6,34,0.533333333333,0.2(0.866666666667),AB(All)
1860,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs",5,34,0.385964912281,0.105263157895(0.666666666667),AB(All)
1861,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",6,36,0.480431848853,0.153846153846(0.80701754386),AB(All)
1862,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",6,58,0.533333333333,0.2(0.866666666667),AB(All)
1863,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
1864,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(All)
1865,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1866,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",6,34,0.533333333333,0.2(0.866666666667),AB(All)
1867,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.533333333333,0.2(0.866666666667),AB(All)
1868,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",6,36,0,0.0(0.888888888889),GP-DP(All)
1869,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.553734061931,0.222222222222(0.885245901639),AB(All)
1870,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1871,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.553734061931,0.222222222222(0.885245901639),AB(All)
1872,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux",5,10,0.448484848485,0.133333333333(0.763636363636),AB(All)
1873,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",6,12,0.464285714286,0.142857142857(0.785714285714),AB(All)
1874,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
1875,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0,0.0(0.888888888889),GP-DP(All)
1876,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",6,36,0.51,0.3(0.72),AB(All)
1877,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.574898785425,0.307692307692(0.842105263158),AB(All)
1878,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1879,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.514637904468,0.181818181818(0.847457627119),AB(All)
1880,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",6,12,0,0.0(0.888888888889),GP-DP(All)
1881,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0,0.0(0.888888888889),GP-DP(All)
1882,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.497126436782,0.166666666667(0.827586206897),AB(All)
1883,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0,0.0(0.888888888889),GP-DP(All)
1884,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0,0.0(0.888888888889),GP-DP(All)
1885,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0,0.0(0.888888888889),GP-DP(All)
1886,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.576612903226,0.25(0.903225806452),AB(All)
1887,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.553734061931,0.222222222222(0.885245901639),AB(All)
1888,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1889,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1890,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1891,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1892,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",6,36,0.448484848485,0.133333333333(0.763636363636),AB(All)
1893,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",7,38,0.553571428571,0.285714285714(0.821428571429),AB(All)
1894,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1895,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.597701149425,0.333333333333(0.862068965517),AB(All)
1896,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1897,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1898,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1899,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1900,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",7,38,0,0.0(0.888888888889),GP-DP(All)
1901,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0,0.0(0.888888888889),GP-DP(All)
1902,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.553734061931,0.222222222222(0.885245901639),AB(All)
1903,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.553734061931,0.222222222222(0.885245901639),AB(All)
1904,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1905,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1906,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1907,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1908,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",7,38,0.51,0.3(0.72),AB(All)
1909,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",8,40,0.57269700333,0.352941176471(0.792452830189),AB(All)
1910,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",8,62,0.553734061931,0.222222222222(0.885245901639),AB(All)
1911,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.514637904468,0.181818181818(0.847457627119),AB(All)
1912,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",7,14,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1913,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",8,16,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1914,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1915,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",9,40,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1916,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",8,40,0,0.0(0.888888888889),GP-DP(All)
1917,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",9,42,0,0.0(0.888888888889),GP-DP(All)
1918,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",9,64,0.553734061931,0.222222222222(0.885245901639),AB(All)
1919,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",10,66,0.553734061931,0.222222222222(0.885245901639),AB(All)
1920,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid",4,8,0,0.0(0.888888888889),GP-DP(All)
1921,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Deviation",5,10,0.514637904468,0.181818181818(0.847457627119),AB(All)
1922,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Vector",5,32,0.497126436782,0.166666666667(0.827586206897),AB(All)
1923,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",6,34,0.533333333333,0.2(0.866666666667),AB(All)
1924,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
1925,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",6,36,0,0.0(0.888888888889),GP-DP(All)
1926,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",6,58,0,0.0(0.888888888889),GP-DP(All)
1927,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.62249614792,0.363636363636(0.881355932203),AB(All)
1928,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(All)
1929,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1930,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",6,34,0.497126436782,0.166666666667(0.827586206897),AB(All)
1931,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.533333333333,0.2(0.866666666667),AB(All)
1932,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",6,36,0.533333333333,0.2(0.866666666667),AB(All)
1933,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0,0.0(0.888888888889),GP-DP(All)
1934,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1935,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.65,0.4(0.9),AB(All)
1936,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux",5,10,0,0.0(0.888888888889),GP-DP(All)
1937,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",6,12,0,0.0(0.888888888889),GP-DP(All)
1938,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector",6,34,0,0.0(0.888888888889),GP-DP(All)
1939,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),AB(All)
1940,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs",6,36,0.497126436782,0.166666666667(0.827586206897),AB(All)
1941,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.514637904468,0.181818181818(0.847457627119),AB(All)
1942,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",7,60,0.514637904468,0.181818181818(0.847457627119),AB(All)
1943,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.497126436782,0.166666666667(0.827586206897),AB(All)
1944,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",6,12,0,0.0(0.888888888889),GP-DP(All)
1945,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0,0.0(0.888888888889),GP-DP(All)
1946,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.533333333333,0.2(0.866666666667),AB(All)
1947,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.62249614792,0.363636363636(0.881355932203),AB(All)
1948,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.533333333333,0.2(0.866666666667),AB(All)
1949,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0,0.0(0.888888888889),GP-DP(All)
1950,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0,0.0(0.888888888889),GP-DP(All)
1951,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.618181818182,0.4(0.836363636364),AB(All)
1952,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1953,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1954,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1955,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1956,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs",6,36,0.533333333333,0.2(0.866666666667),AB(All)
1957,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",7,38,0.533333333333,0.266666666667(0.8),AB(All)
1958,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",7,60,0.497126436782,0.166666666667(0.827586206897),AB(All)
1959,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.448484848485,0.133333333333(0.763636363636),AB(All)
1960,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",6,12,0,0.0(0.888888888889),GP-DP(All)
1961,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",7,14,0,0.0(0.888888888889),GP-DP(All)
1962,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",7,36,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1963,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1964,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",7,38,0.553734061931,0.222222222222(0.885245901639),AB(All)
1965,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.533333333333,0.2(0.866666666667),AB(All)
1966,"Zero-crossing Rate,Energy,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.514637904468,0.181818181818(0.847457627119),AB(All)
