Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
1350,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1351,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1352,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(MRMR)
1353,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1354,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1355,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1356,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1357,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1358,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1359,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1360,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux",4,8,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1361,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1362,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1363,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1364,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1365,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1366,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1367,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1368,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",5,10,0,0.0(0.888888888889),GP-DP(MRMR)
1369,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1370,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1371,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1372,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1373,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1374,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1375,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1376,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1377,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",5,10,0.618181818182,0.4(0.836363636364),AB(CFS)
1378,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1379,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1380,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1381,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(All)
1382,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1383,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
1384,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",5,10,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1385,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1386,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1387,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1388,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1389,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1390,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1391,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1392,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",5,10,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1393,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1394,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1395,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1396,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1397,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1398,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1399,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1400,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.553734061931,0.222222222222(0.885245901639),KNN(All)
1401,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1402,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1403,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1404,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1405,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1406,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1407,"Zero-crossing Rate,Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1408,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid",3,6,0.76383265857,0.615384615385(0.912280701754),AB(CIFE)
1409,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Chroma Deviation",4,8,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1410,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Chroma Vector",4,30,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1411,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Chroma Vector,Chroma Deviation",5,32,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1412,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs",4,32,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1413,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Deviation",5,34,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1414,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector",5,56,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1415,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.597701149425,0.333333333333(0.862068965517),AB(All)
1416,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff",4,8,0,0.0(0.888888888889),GP-DP(MRMR)
1417,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1418,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1419,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1420,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1421,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1422,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1423,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1424,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux",4,8,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1425,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1426,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1427,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1428,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1429,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1430,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1431,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.597701149425,0.333333333333(0.862068965517),AB(All)
1432,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff",5,10,0.514637904468,0.181818181818(0.847457627119),AB(CFS)
1433,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1434,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1435,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1436,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1437,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1438,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1439,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.594907407407,0.375(0.814814814815),AB(All)
1440,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy",4,8,0.576612903226,0.25(0.903225806452),KNN(CIFE)
1441,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Deviation",5,10,0.618181818182,0.4(0.836363636364),AB(CFS)
1442,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1443,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1444,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1445,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1446,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1447,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1448,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff",5,10,0.514637904468,0.181818181818(0.847457627119),AB(CFS)
1449,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1450,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1451,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1452,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1453,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1454,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1455,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1456,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux",5,10,0.681238615665,0.444444444444(0.918032786885),KNN(FCBF)
1457,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Deviation",6,12,0.62249614792,0.363636363636(0.881355932203),KNN(CIFE)
1458,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1459,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1460,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1461,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1462,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1463,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1464,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff",6,12,0.497126436782,0.166666666667(0.827586206897),AB(CFS)
1465,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",7,14,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1466,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",7,36,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1467,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",8,38,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1468,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",7,38,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1469,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",8,40,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1470,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",8,62,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1471,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",9,64,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1472,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread",4,8,0.698275862069,0.5(0.896551724138),AB(CIFE)
1473,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Deviation",5,10,0.787878787879,0.666666666667(0.909090909091),AB(CFS)
1474,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Vector",5,32,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1475,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1476,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs",5,34,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1477,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Deviation",6,36,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1478,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector",6,58,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1479,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1480,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff",5,10,0.574898785425,0.307692307692(0.842105263158),AB(CFS)
1481,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Deviation",6,12,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1482,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector",6,34,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1483,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.576612903226,0.25(0.903225806452),KNN(FCBF)
1484,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs",6,36,0.730354391371,0.545454545455(0.915254237288),AB(CIFE)
1485,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.597701149425,0.333333333333(0.862068965517),AB(CFS)
1486,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
1487,"Zero-crossing Rate,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.576612903226,0.25(0.903225806452),KNN(FCBF)
